Date,Close,High,Low,Volume,Log_Return,Rolling_Return_21,Rolling_Volatility_21,KMeans_Label,Rolling_Return_21_scaled,Rolling_Volatility_21_scaled,Spectral_Label,Spectral_Synced,Spectral_Regime_Name,KMeans_Name,HMM_States_KMeans,HMM_States_Spectral,HMM_KMeans,HMM_Spectral
2004-09-13,1125.8199462890625,1129.780029296875,1123.3499755859375,1299800000,0.0016889976651999,0.0027238183320534,0.005672732804778,1,1.0838818285534906,-0.6931449593785897,2,1,"Bull Market (Low Vol, Pos Return)","Bull Market (Low Vol, Pos Return)",0.0,0.0,Sideways,Sideways
2004-09-14,1128.3299560546875,1129.4599609375,1124.719970703125,1204500000,0.002227013208305,0.0027595995514009,0.0056668326628887,1,1.099458392362488,-0.6940311456580961,2,1,"Bull Market (Low Vol, Pos Return)","Bull Market (Low Vol, Pos Return)",0.0,0.0,Sideways,Sideways
2004-09-15,1120.3699951171875,1128.3299560546875,1119.8199462890625,1256000000,-0.0070796409990589,0.0017766319991637,0.0054866805927195,1,0.6715451719964948,-0.7210895276097928,2,1,"Bull Market (Low Vol, Pos Return)","Bull Market (Low Vol, Pos Return)",0.0,0.0,Sideways,Sideways
2004-09-16,1123.5,1126.06005859375,1120.3699951171875,1113900000,0.0027898291075066,0.0018050345922034,0.0054904882825557,1,0.6839096137592873,-0.720517622297539,2,1,"Bull Market (Low Vol, Pos Return)","Bull Market (Low Vol, Pos Return)",0.0,0.0,Sideways,Sideways
2004-09-17,1128.550048828125,1130.1400146484375,1123.5,1422600000,0.0044848535186295,0.0014297154131236,0.0049778849250412,1,0.520522696032815,-0.7975093405959544,2,1,"Bull Market (Low Vol, Pos Return)","Bull Market (Low Vol, Pos Return)",0.0,0.0,Sideways,Sideways
2004-09-20,1122.199951171875,1128.550048828125,1120.3399658203125,1197600000,-0.0056426653382146,0.0013326437297274,0.0050993507103452,1,0.4782646819672843,-0.7792654891113125,2,1,"Bull Market (Low Vol, Pos Return)","Bull Market (Low Vol, Pos Return)",0.0,0.0,Sideways,Sideways
2004-09-21,1129.300048828125,1131.5400390625,1122.199951171875,1325000000,0.0063070141613393,0.0013232849302327,0.0050895570259041,1,0.4741905352455235,-0.7807364755622197,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",0.0,0.0,Sideways,Sideways
2004-09-22,1113.56005859375,1129.300048828125,1112.6700439453125,1379900000,-0.0140358719539322,0.0007708056628236,0.0060557818327494,1,0.2336808846833915,-0.6356119713016972,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",0.0,0.0,Sideways,Sideways
2004-09-23,1108.3599853515625,1113.6099853515625,1108.050048828125,1286300000,-0.0046807109467432,0.0005257597319598,0.0061717685703792,1,0.1270055491905241,-0.6181910588183238,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",0.0,0.0,Sideways,Sideways
2004-09-24,1110.1099853515625,1113.81005859375,1108.3599853515625,1255400000,0.0015776642335419,0.0002214284023969,0.0059396122728963,1,-0.0054783756299302,-0.6530603432172251,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",0.0,0.0,Sideways,Sideways
2004-09-27,1103.52001953125,1110.1099853515625,1103.239990234375,1263500000,-0.0059540079179787,-6.769810893322364e-05,0.0060907702536767,1,-0.1313432185486047,-0.6303567996211966,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",0.0,0.0,Sideways,Sideways
2004-09-28,1110.06005859375,1111.77001953125,1101.2900390625,1396600000,0.0059090323018478,9.83389295668914e-05,0.0062084303726537,1,-0.0590626598639216,-0.6126845495228712,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",0.0,0.0,Sideways,Sideways
2004-09-29,1114.800048828125,1114.800048828125,1107.4200439453125,1402900000,0.0042609397238152,0.0006732325899903,0.0059946147280243,1,0.1912046017968596,-0.6447991145911215,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",0.0,0.0,Sideways,Sideways
2004-09-30,1114.5799560546875,1116.31005859375,1109.6800537109375,1748000000,-0.0001974475178484,0.0004438241056319,0.0059278284428927,1,0.0913366833720011,-0.6548302444611722,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",0.0,0.0,Sideways,Sideways
2004-10-01,1131.5,1131.6400146484375,1114.5799560546875,1582200000,0.0150665731837513,0.0010893157008509,0.0067331959232368,1,0.3723371971740543,-0.533866100812149,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",0.0,0.0,Sideways,Sideways
2004-10-04,1135.1700439453125,1140.1300048828125,1131.5,1534000000,0.003238272074267,0.0007125613625935,0.0063527005831368,1,0.2083255145872768,-0.5910155314769879,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",0.0,0.0,Sideways,Sideways
2004-10-05,1134.47998046875,1137.8699951171875,1132.030029296875,1418400000,-0.0006080792108058,0.0008833059371428,0.0062617745373878,1,0.2826553951506223,-0.6046723918889751,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",0.0,0.0,Sideways,Sideways
2004-10-06,1142.050048828125,1142.050048828125,1132.93994140625,1416700000,0.0066505569123938,0.0008731507541246,0.0062517554637867,1,0.2782345604457055,-0.6061772312174714,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",0.0,0.0,Sideways,Sideways
2004-10-07,1130.6500244140625,1142.050048828125,1130.5,1447500000,-0.0100322256874998,0.0006095201191239,0.0065967001191916,1,0.1634687843491022,-0.554367422818536,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",0.0,0.0,Sideways,Sideways
2004-10-08,1122.1400146484375,1132.9200439453125,1120.18994140625,1291600000,-0.0075551206257106,0.000159827406675,0.006823152176172,1,-0.0322950089940109,-0.5203549008099699,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",1.0,2.0,Bull Market,Bear Market
2004-10-11,1124.3900146484375,1126.199951171875,1122.1400146484375,943800000,0.0020030898523294,1.990789262545125e-05,0.0067499302546616,1,-0.0932058800728413,-0.53135264686752,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",1.0,2.0,Bull Market,Bear Market
2004-10-12,1121.8399658203125,1124.3900146484375,1115.77001953125,1320100000,-0.0022705154376956,-0.0001686403503695,0.0067562740766654,1,-0.1752861945966775,-0.5303998209652073,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",1.0,2.0,Bull Market,Bear Market
2004-10-13,1113.6500244140625,1127.010009765625,1109.6300048828125,1546200000,-0.0073272330308141,-0.0006236044569942,0.0069068959817964,1,-0.3733447730041077,-0.5077767945659246,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",1.0,2.0,Bull Market,Bear Market
2004-10-14,1103.2900390625,1114.9599609375,1102.06005859375,1489500000,-0.0093462705073405,-0.0007315391954838,0.0070294526429775,1,-0.4203317782529865,-0.4893690963038596,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",1.0,2.0,Bull Market,Bear Market
2004-10-15,1108.199951171875,1113.1700439453125,1102.1400146484375,1645100000,0.0044403729597807,-0.0006529418691851,0.0070798411051379,1,-0.3861161676439522,-0.4818008776660512,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",1.0,2.0,Bull Market,Bear Market
2004-10-18,1114.02001953125,1114.4599609375,1103.3299560546875,1373300000,0.0052380788071636,-0.0006170739983025,0.0071090195106453,1,-0.3705018820023723,-0.4774183554989698,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",1.0,2.0,Bull Market,Bear Market
2004-10-19,1103.22998046875,1117.9599609375,1103.1500244140625,1737500000,-0.0097328891554413,-0.0008118465610276,0.0073068735528372,1,-0.4552918166903863,-0.4477011824501977,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",1.0,2.0,Bull Market,Bear Market
2004-10-20,1103.6600341796875,1104.0899658203125,1094.25,1685700000,0.0003897373349161,-0.0010936216480001,0.0071305901124142,1,-0.5779563793312431,-0.4741785060704285,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",1.0,2.0,Bull Market,Bear Market
2004-10-21,1106.489990234375,1108.8699951171875,1098.469970703125,1673000000,0.0025608737597132,-0.0003033004235408,0.0065178333836265,1,-0.2339074842153384,-0.566213005565374,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",1.0,2.0,Bull Market,Bear Market
2004-10-22,1095.739990234375,1108.1400146484375,1095.469970703125,1469600000,-0.0097629089432201,-0.0005453098519445,0.0067776676333349,1,-0.3392609454068625,-0.5271865632595187,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",1.0,2.0,Bull Market,Bear Market
2004-10-25,1094.800048828125,1096.81005859375,1090.2900390625,1380500000,-0.0008581824090642,-0.0006613025492114,0.0067603398613023,1,-0.3897558050932057,-0.5297891504714743,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",1.0,2.0,Bull Market,Bear Market
2004-10-26,1111.0899658203125,1111.0999755859375,1094.81005859375,1685400000,0.0147697419305932,0.0003255426816729,0.0074286511922397,1,0.0398454770543848,-0.4294104912745064,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",1.0,2.0,Bull Market,Bear Market
2004-10-27,1125.4000244140625,1126.2900390625,1107.4300537109375,1741900000,0.0127970649956965,0.0006535442385228,0.0078287974739504,1,0.1826337126958138,-0.3693095392459981,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",1.0,2.0,Bull Market,Bear Market
2004-10-28,1127.43994140625,1130.6700439453125,1120.5999755859375,1628200000,0.0018109742197855,0.0005368792145214,0.0077905131873727,1,0.131846170410311,-0.375059741550066,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",1.0,2.0,Bull Market,Bear Market
2004-10-29,1130.199951171875,1131.4000244140625,1124.6199951171875,1500800000,0.0024450410800191,0.000662712004896,0.007799395004402,1,0.1866246973660634,-0.373725715261173,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",1.0,2.0,Bull Market,Bear Market
2004-11-01,1130.510009765625,1133.4100341796875,1127.5999755859375,1395900000,0.0002743019680113,-4.16818625201112e-05,0.0070670761601291,1,-0.1200176201001787,-0.4837181398841055,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",1.0,2.0,Bull Market,Bear Market
2004-11-02,1130.56005859375,1140.47998046875,1128.1199951171875,1659000000,4.4270037300915227e-05,-0.0001937771976137,0.0070272142636782,1,-0.1862289660336574,-0.4897052951717184,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",1.0,2.0,Bull Market,Bear Market
2004-11-03,1143.199951171875,1147.5699462890625,1130.5400390625,1767500000,0.0111181679058901,0.0003646155222289,0.0074460573829321,1,0.0568549754789444,-0.4267961257796436,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",1.0,2.0,Bull Market,Bear Market
2004-11-04,1161.6700439453125,1161.6700439453125,1142.3399658203125,1782700000,0.0160273578884238,0.0008111298544208,0.0080947420411081,1,0.2512351311544298,-0.3293653428270083,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",1.0,2.0,Bull Market,Bear Market
2004-11-05,1166.1700439453125,1170.8699951171875,1160.6600341796875,1724400000,0.0038662497727959,0.0014729620191968,0.0077235157617753,1,0.539349151120334,-0.3851225841801315,2,1,"Bull Market (Low Vol, Pos Return)","Bull Market (Low Vol, Pos Return)",1.0,2.0,Bull Market,Bear Market
2004-11-08,1164.8900146484375,1166.77001953125,1162.3199462890625,1358700000,-0.0010982380490906,0.0017804326180834,0.0074705200837791,1,0.6731996875271675,-0.4231218904379889,2,1,"Bull Market (Low Vol, Pos Return)","Bull Market (Low Vol, Pos Return)",0.0,0.0,Sideways,Sideways
2004-11-09,1164.0799560546875,1168.9599609375,1162.47998046875,1450800000,-0.0006956368150782,0.0016519218243974,0.0074896860232283,1,0.6172553509589415,-0.4202432151632962,2,1,"Bull Market (Low Vol, Pos Return)","Bull Market (Low Vol, Pos Return)",0.0,0.0,Sideways,Sideways
2004-11-10,1162.9100341796875,1169.25,1162.510009765625,1504300000,-0.0010055238556962,0.0017121595187783,0.0074615958005715,1,0.6434785011853127,-0.4244622950386657,2,1,"Bull Market (Low Vol, Pos Return)","Bull Market (Low Vol, Pos Return)",0.0,0.0,Sideways,Sideways
2004-11-11,1173.47998046875,1174.800048828125,1162.9100341796875,1393000000,0.0090481626230967,0.0024919402642026,0.0073240881462249,1,0.982938831482578,-0.4451155943823586,2,1,"Bull Market (Low Vol, Pos Return)","Bull Market (Low Vol, Pos Return)",0.0,0.0,Sideways,Sideways
2004-11-12,1184.1700439453125,1184.1700439453125,1171.4300537109375,1531600000,0.0090684678605867,0.0033688325674372,0.0069274998451355,1,1.364674534291163,-0.5046821467864898,2,1,"Bull Market (Low Vol, Pos Return)","Bull Market (Low Vol, Pos Return)",0.0,0.0,Sideways,Sideways
2004-11-15,1183.81005859375,1184.47998046875,1179.8499755859375,1453300000,-0.0003040442391805,0.0031429079389153,0.0069680521905981,1,1.2663232355826772,-0.4985912878164331,2,1,"Bull Market (Low Vol, Pos Return)","Bull Market (Low Vol, Pos Return)",0.0,0.0,Sideways,Sideways
2004-11-16,1175.4300537109375,1183.81005859375,1175.3199462890625,1364400000,-0.0071040163160322,0.002555189123525,0.0072953103457366,1,1.010472825880988,-0.4494379466962169,2,1,"Bull Market (Low Vol, Pos Return)","Bull Market (Low Vol, Pos Return)",0.0,0.0,Sideways,Sideways
2004-11-17,1181.93994140625,1188.4599609375,1175.4300537109375,1684200000,0.0055230229084143,0.0032816611265657,0.0067496638338576,1,1.3267263722156486,-0.5313926625935063,2,1,"Bull Market (Low Vol, Pos Return)","Bull Market (Low Vol, Pos Return)",0.0,0.0,Sideways,Sideways
2004-11-18,1183.550048828125,1184.9000244140625,1180.1500244140625,1456700000,0.0013613312059484,0.0033279275013768,0.0067321568945725,1,1.3468674169480033,-0.5340221602703027,2,1,"Bull Market (Low Vol, Pos Return)","Bull Market (Low Vol, Pos Return)",0.0,0.0,Sideways,Sideways
2004-11-19,1170.3399658203125,1184.0,1169.18994140625,1526600000,-0.0112241622260758,0.0026714972163392,0.0074450142980207,1,1.0611049860550374,-0.4269527944757894,2,1,"Bull Market (Low Vol, Pos Return)","Bull Market (Low Vol, Pos Return)",0.0,0.0,Sideways,Sideways
2004-11-22,1177.239990234375,1178.1800537109375,1167.8900146484375,1392700000,0.0058784317577787,0.0034163229640058,0.0069013935450918,1,1.385348429869788,-0.508603246539956,2,1,"Bull Market (Low Vol, Pos Return)","Bull Market (Low Vol, Pos Return)",0.0,0.0,Sideways,Sideways
2004-11-23,1176.93994140625,1179.52001953125,1171.4100341796875,1428300000,-0.0002549073039974,0.0034450503499614,0.0068839445896383,1,1.3978542630572253,-0.5112240351929802,2,1,"Bull Market (Low Vol, Pos Return)","Bull Market (Low Vol, Pos Return)",0.0,0.0,Sideways,Sideways
2004-11-24,1181.760009765625,1182.4599609375,1176.93994140625,1149600000,0.0040870608120716,0.0029363512490794,0.0063816264777141,1,1.176403341345439,-0.5866709358082662,2,1,"Bull Market (Low Vol, Pos Return)","Bull Market (Low Vol, Pos Return)",0.0,0.0,Sideways,Sideways
2004-11-26,1182.6500244140625,1186.6199951171875,1181.0799560546875,504580000,0.0007528429313087,0.0023628168650609,0.0059796713434754,1,0.92672781065533,-0.6470435728779238,2,1,"Bull Market (Low Vol, Pos Return)","Bull Market (Low Vol, Pos Return)",0.0,0.0,Sideways,Sideways
2004-11-29,1178.5699462890625,1186.93994140625,1172.3699951171875,1378500000,-0.0034559102806413,0.0021120128412311,0.0061129431822357,1,0.8175458165258958,-0.6270264822433609,2,1,"Bull Market (Low Vol, Pos Return)","Bull Market (Low Vol, Pos Return)",0.0,0.0,Sideways,Sideways
2004-11-30,1173.8199462890625,1178.6600341796875,1173.81005859375,1553500000,-0.0040384516790069,0.0018032750908013,0.0062573041080899,1,0.6831436536729156,-0.6053438389798558,2,1,"Bull Market (Low Vol, Pos Return)","Bull Market (Low Vol, Pos Return)",0.0,0.0,Sideways,Sideways
2004-12-01,1191.3699951171875,1191.3699951171875,1173.780029296875,1772800000,0.0148405594196187,0.0024969063980207,0.0068578659424238,1,0.9851007281901816,-0.5151409815619571,2,1,"Bull Market (Low Vol, Pos Return)","Bull Market (Low Vol, Pos Return)",0.0,0.0,Sideways,Sideways
2004-12-02,1190.3299560546875,1194.800048828125,1186.719970703125,1774900000,-0.0008733586513248,0.0024532097938004,0.0068771711837514,1,0.966078376345098,-0.5122413835000473,2,1,"Bull Market (Low Vol, Pos Return)","Bull Market (Low Vol, Pos Return)",0.0,0.0,Sideways,Sideways
2004-12-03,1191.1700439453125,1197.4599609375,1187.7099609375,1566700000,0.0007055115897298,0.0019573690168404,0.0065905978489916,1,0.7502250420464848,-0.5552839682553468,2,1,"Bull Market (Low Vol, Pos Return)","Bull Market (Low Vol, Pos Return)",0.0,0.0,Sideways,Sideways
2004-12-06,1190.25,1192.4100341796875,1185.1800537109375,1354400000,-0.0007726851828824,0.0011573669658258,0.005765275970478,1,0.4019618128382232,-0.6792452116700257,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",0.0,0.0,Sideways,Sideways
2004-12-07,1177.0699462890625,1192.1700439453125,1177.0699462890625,1533900000,-0.0111351149768198,0.0004430162634632,0.0063159281626634,1,0.090985007120668,-0.5965386553440721,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",0.0,0.0,Sideways,Sideways
2004-12-08,1182.81005859375,1184.050048828125,1177.0699462890625,1525200000,0.0048647588972376,0.0007269684990026,0.006376919741805,1,0.2145973433196265,-0.5873778755500949,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",1.0,1.0,Bull Market,Bull Market
2004-12-09,1189.239990234375,1190.510009765625,1173.7900390625,1624700000,0.0054214264094191,0.0010182572239787,0.0064480012620742,1,0.3414034582082899,-0.5767016123056946,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",1.0,1.0,Bull Market,Bull Market
2004-12-10,1188.0,1191.449951171875,1185.239990234375,1443700000,-0.0010432184818748,0.0010164622417797,0.0064485980262395,1,0.3406220523403965,-0.5766119798484892,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",1.0,1.0,Bull Market,Bull Market
2004-12-13,1198.6800537109375,1198.739990234375,1188.0,1436100000,0.0089497752178712,0.0010117771272451,0.00644250383347,1,0.3385824911730947,-0.5775273120758098,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",1.0,1.0,Bull Market,Bull Market
2004-12-14,1203.3800048828125,1205.2900390625,1197.8399658203125,1544400000,0.003913271987402,0.0007662916094744,0.0062143382343101,1,0.2317157912261882,-0.61179720375401,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",1.0,1.0,Bull Market,Bull Market
2004-12-15,1205.719970703125,1206.6099853515625,1199.43994140625,1695800000,0.001942606433847,0.0008732749748567,0.0062143291564555,1,0.2782886371987,-0.611798567224647,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",1.0,1.0,Bull Market,Bull Market
2004-12-16,1203.2099609375,1207.969970703125,1198.4100341796875,1793900000,-0.0020839216956993,0.0011123270996345,0.0059844193904611,1,0.3823547015526775,-0.6463304283176436,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",1.0,1.0,Bull Market,Bull Market
2004-12-17,1194.199951171875,1203.2099609375,1193.489990234375,2335000000,-0.0075164886408482,0.000491397978241,0.0061772612051558,1,0.1120469184017666,-0.6173660790688936,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",1.0,1.0,Bull Market,Bull Market
2004-12-20,1194.6500244140625,1203.4300537109375,1193.3599853515625,1422800000,0.0003768116475396,0.0004445160945073,0.0061740639371872,1,0.0916379254500901,-0.6178463005718495,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",1.0,1.0,Bull Market,Bull Market
2004-12-21,1205.449951171875,1205.9300537109375,1194.6500244140625,1483700000,0.0089996248164664,0.0014075535727236,0.005830681249354,1,0.5108750281385613,-0.6694215054210617,2,1,"Bull Market (Low Vol, Pos Return)","Bull Market (Low Vol, Pos Return)",1.0,1.0,Bull Market,Bull Market
2004-12-22,1209.5699462890625,1211.4200439453125,1203.8499755859375,1390800000,0.0034119794362474,0.0012901034621744,0.005760538875966,1,0.4597457157588936,-0.6799567111966547,2,1,"Bull Market (Low Vol, Pos Return)","Bull Market (Low Vol, Pos Return)",1.0,1.0,Bull Market,Bull Market
2004-12-23,1210.1300048828125,1213.6600341796875,1208.7099609375,956100000,0.0004629157457973,0.0013242855121647,0.0057530374908281,1,0.4746261164971878,-0.6810834001324898,2,1,"Bull Market (Low Vol, Pos Return)","Bull Market (Low Vol, Pos Return)",1.0,1.0,Bull Market,Bull Market
2004-12-27,1204.9200439453125,1214.1300048828125,1204.9200439453125,922000000,-0.0043145847203091,0.0009242071534799,0.0058427366062639,1,0.3004608366017135,-0.6676108215275846,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",1.0,1.0,Bull Market,Bull Market
2004-12-28,1213.5400390625,1213.5400390625,1204.9200439453125,983000000,0.0071285291665349,0.0012278112599192,0.0059969991763639,1,0.4326281808920935,-0.6444409765255641,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",1.0,1.0,Bull Market,Bull Market
2004-12-29,1213.449951171875,1213.8499755859375,1210.949951171875,925900000,-7.423837018602848e-05,0.0013888432556552,0.0059097102755519,1,0.5027299047185956,-0.6575515470346696,2,1,"Bull Market (Low Vol, Pos Return)","Bull Market (Low Vol, Pos Return)",1.0,1.0,Bull Market,Bull Market
2004-12-30,1213.550048828125,1216.469970703125,1213.4100341796875,829800000,8.248673778874002e-05,0.0015850784183597,0.0057876414662733,1,0.5881565500140977,-0.675885971183921,2,1,"Bull Market (Low Vol, Pos Return)","Bull Market (Low Vol, Pos Return)",1.0,1.0,Bull Market,Bull Market
2004-12-31,1211.9200439453125,1217.3299560546875,1211.6500244140625,786900000,-0.0013440735740731,0.0008143816091363,0.0049514370876336,1,0.2526507107724937,-0.801481738391331,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",1.0,1.0,Bull Market,Bull Market
2005-01-03,1202.0799560546875,1217.800048828125,1200.3199462890625,1510800000,-0.0081525620478468,0.0004677528759686,0.0053168083234436,1,0.1017535452011576,-0.746603909657963,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",1.0,1.0,Bull Market,Bull Market
2005-01-04,1188.050048828125,1205.8399658203125,1185.3900146484375,1721000000,-0.0117400043847161,-0.0001248907418621,0.0059454439173276,1,-0.1562407685054757,-0.6521844450813953,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",1.0,1.0,Bull Market,Bull Market
2005-01-05,1183.739990234375,1192.72998046875,1183.719970703125,1738900000,-0.0036344391932794,-0.0002611647423571,0.0059936356975935,1,-0.2155646457497411,-0.6449461624674737,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",1.0,1.0,Bull Market,Bull Market
2005-01-06,1187.8900146484375,1191.6300048828125,1183.27001953125,1569100000,0.0034997268893879,0.0004357324893669,0.0054962528548559,1,0.0878141768904716,-0.7196517982249165,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",1.0,1.0,Bull Market,Bull Market
2005-01-07,1186.18994140625,1192.199951171875,1182.1600341796875,1477900000,-0.0014321956835941,0.0001358775093273,0.0054136892062521,1,-0.0427210680008819,-0.7320526478912437,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",0.0,1.0,Sideways,Bull Market
2005-01-10,1190.25,1194.780029296875,1184.800048828125,1490400000,0.0034169283837069,4.042522238869075e-05,0.0053329051659583,1,-0.0842741135742248,-0.7441862049234584,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",0.0,1.0,Sideways,Bull Market
2005-01-11,1182.989990234375,1190.25,1180.4300537109375,1488800000,-0.006118245472381,-0.0002012427295401,0.0054969356001873,1,-0.1894789205221006,-0.7195492516156136,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",0.0,1.0,Sideways,Bull Market
2005-01-12,1187.699951171875,1187.9200439453125,1175.6400146484375,1562100000,0.0039734990664496,-0.0004382082605602,0.0051808983464297,1,-0.2926366323547635,-0.7670172419368166,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",0.0,1.0,Sideways,Bull Market
2005-01-13,1177.449951171875,1187.699951171875,1175.81005859375,1510300000,-0.0086675809940905,-0.0010372964977741,0.0053762640733338,1,-0.5534364688154406,-0.7376738075045909,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",0.0,1.0,Sideways,Bull Market
2005-01-14,1184.52001953125,1185.2099609375,1177.449951171875,1335400000,0.005986604031937,-0.0008447251835794,0.0055577014446699,1,-0.4696047990724784,-0.7104223765922986,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",0.0,1.0,Sideways,Bull Market
2005-01-18,1195.97998046875,1195.97998046875,1180.0999755859375,1596800000,0.0096282709254362,-0.0002870017254301,0.0059974026957274,1,-0.2268122058610677,-0.6443803689452515,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",0.0,1.0,Sideways,Bull Market
2005-01-19,1184.6300048828125,1195.97998046875,1184.4100341796875,1498700000,-0.0095354229837625,-0.000383141456045,0.0061337203099011,1,-0.2686645148604228,-0.6239058106035584,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",0.0,1.0,Sideways,Bull Market
2005-01-20,1175.4100341796875,1184.6300048828125,1173.4200439453125,1692000000,-0.0078134416848636,-0.0007731535194928,0.0063399054881373,1,-0.4384476553839255,-0.5929373221468279,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",0.0,1.0,Sideways,Bull Market
2005-01-21,1167.8699951171875,1179.449951171875,1167.8199462890625,1643500000,-0.0064354793204565,-0.0015081584783939,0.0060377888790556,1,-0.7584158356483955,-0.6383144671044372,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",0.0,1.0,Sideways,Bull Market
2005-01-24,1163.75,1173.030029296875,1163.75,1494600000,-0.0035340230516199,-0.0018389205016257,0.0059443115130966,0,-0.90240577937925,-0.6523545293117773,1,0,Sideways / Correction,Sideways / Correction,0.0,1.0,Sideways,Bull Market
2005-01-25,1168.4100341796875,1174.300048828125,1163.75,1610400000,0.003996329851615,-0.0016706626870629,0.0060615755350169,0,-0.8291584548694789,-0.6347417719822034,1,0,Sideways / Correction,Sideways / Correction,0.0,1.0,Sideways,Bull Market
2005-01-26,1174.0699462890625,1175.9599609375,1168.4100341796875,1635900000,0.0048324196329387,-0.001235091051194,0.0061893842166555,1,-0.6395419604281682,-0.6155452336284013,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",0.0,1.0,Sideways,Bull Market
2005-01-27,1174.550048828125,1177.5,1170.1500244140625,1600600000,0.0004088379957149,-0.0015550763450426,0.0059024219471277,0,-0.7788404929675882,-0.6586462353949304,1,0,Sideways / Correction,Sideways / Correction,0.0,1.0,Sideways,Bull Market
2005-01-28,1171.3599853515625,1175.6099853515625,1166.25,1641800000,-0.0027196826787088,-0.0016810498835436,0.0058974649963475,0,-0.8336802915125294,-0.6593907567728989,1,0,Sideways / Correction,Sideways / Correction,0.0,1.0,Sideways,Bull Market
2005-01-31,1181.27001953125,1182.0699462890625,1171.3599853515625,1679800000,0.0084246930228269,-0.0012838019652085,0.0062900871291926,1,-0.6607471813283687,-0.6004199127341291,1,0,Sideways / Correction,"Bull Market (Low Vol, Pos Return)",0.0,1.0,Sideways,Bull Market
